rank,config,cum_return,positions,pos_per_week,net_per_pos,raw_per_week,cap_feasible_wk,weekly_sd,nw_t_vs_baseline,weeks_won_vs_baseline,mtm_marked_pct,open_at_horizon_frac
666,gu_koenker_npmle|none|policy_hybrid_displacement|ttr48.0_pb0.3-0.7_act0_trl20_hl0.0|churn0.0,-4074.4497429005614,65949,2747.875,-0.06178182751672598,-169.7687392875234,-36.327714579834876,2485.921992165626,-0.2555179214944361,13,0.9965882727562207,0.012752278275637234
667,gu_koenker_npmle|none|policy_hybrid_displacement|ttr48.0_pb0.3-0.7_act0_trl20_hl0.0|churn0.75,-4098.449742900561,65949,2747.875,-0.062145745089395764,-170.7687392875234,-36.54169811256471,2486.6105053528336,-0.2572123466690646,13,0.9965882727562207,0.012752278275637234
668,t_stat_baseline|deflated_sharpe|policy_hybrid_displacement|ttr48.0_pb0.3-0.7_act0_trl0_hl0.0|churn0.0,-890.7750240937127,210,8.75,-4.2417858290176795,-37.115626003904694,-37.115626003904694,117.9409076344986,-0.6200910913855817,8,1.0,0.11428571428571428
669,proxy_clv|deflated_sharpe|policy_hybrid_displacement|ttr72.0_pb0.3-0.7_act0_trl0_hl0.0|churn0.75,-911.0346628343684,203,8.458333333333334,-4.4878554819427015,-37.959777618098684,-37.959777618098684,126.6122685452718,-0.5781519614666504,10,1.0,0.04433497536945813
670,gu_koenker_npmle|none|policy_knockout_backfill|ttr48.0_pb0.3-0.7_act0_trl20_hl0.0|churn0.0,-4227.036573955613,65111,2712.9583333333335,-0.06492046772366594,-176.1265239148172,-38.17323502151557,2485.28172390146,-0.27657235381470757,12,0.9993395893167053,0.009230391178141941
671,gu_koenker_npmle|none|policy_knockout_backfill|ttr48.0_pb0.3-0.7_act0_trl20_hl0.0|churn0.75,-4245.786573955613,65111,2712.9583333333335,-0.06520843749835839,-176.9077739148172,-38.34256124903473,2486.1741523798855,-0.27793244376722454,12,0.9993395893167053,0.009230391178141941
672,t_stat_baseline|deflated_sharpe|policy_hybrid_displacement|ttr48.0_pb0.3-0.7_act0_trl0_hl0.0|churn0.75,-920.7750240937127,210,8.75,-4.384642971874822,-38.365626003904694,-38.365626003904694,117.82277312746461,-0.6612144835245412,8,1.0,0.11428571428571428
673,proxy_clv|none|policy_knockout_backfill|ttr24.0_pb0.3-0.7_act0_trl20_hl0.0|churn0.0,-3184.19159145338,45955,1914.7916666666667,-0.06928933938534175,-132.67464964389083,-40.74213155858095,993.4333685953345,-0.7636056859283233,12,0.982983353280383,0.04341203351104341
674,t_stat_baseline|deflated_sharpe|policy_full_rerank|ttr24.0_pb0.15-0.85_act0_trl0_hl0.0|churn0.0,-979.3673517334287,143,5.958333333333333,-6.848722739394606,-40.80697298889286,-40.80697298889286,133.94014615996687,-2.1051022426296773,6,0.993006993006993,0.16083916083916083
675,eb_shrinkage_skill|deflated_sharpe|policy_full_rerank|ttr24.0_pb0.15-0.85_act0_trl0_hl0.0|churn0.0,-979.3673517334287,143,5.958333333333333,-6.848722739394606,-40.80697298889286,-40.80697298889286,133.94014615996687,-2.1051022426296773,6,0.993006993006993,0.16083916083916083
676,gu_koenker_npmle|deflated_sharpe|policy_online_weighting|ttr24.0_pb0.15-0.85_act0_trl0_hl0.0|churn0.0,-979.3673517334287,143,5.958333333333333,-6.848722739394606,-40.80697298889286,-40.80697298889286,133.94014615996687,-2.1051022426296773,6,0.993006993006993,0.16083916083916083
677,gu_koenker_npmle|deflated_sharpe|policy_full_rerank|ttr24.0_pb0.15-0.85_act0_trl0_hl0.0|churn0.0,-979.3673517334287,143,5.958333333333333,-6.848722739394606,-40.80697298889286,-40.80697298889286,133.94014615996687,-2.1051022426296773,6,0.993006993006993,0.16083916083916083
678,eb_shrinkage_skill|deflated_sharpe|policy_online_weighting|ttr24.0_pb0.15-0.85_act0_trl0_hl0.0|churn0.0,-979.3673517334287,143,5.958333333333333,-6.848722739394606,-40.80697298889286,-40.80697298889286,133.94014615996687,-2.1051022426296773,6,0.993006993006993,0.16083916083916083
679,proxy_clv|none|policy_knockout_backfill|ttr24.0_pb0.3-0.7_act0_trl20_hl0.0|churn0.75,-3202.94159145338,45955,1914.7916666666667,-0.06969734721909215,-133.45589964389083,-40.98204016482619,994.0497001889415,-0.7694759594726939,12,0.982983353280383,0.04341203351104341
680,gu_koenker_npmle|none|policy_knockout_backfill|ttr72.0_pb0.3-0.7_act0_trl20_hl0.0|churn0.0,-4633.220019248042,66161,2756.7083333333335,-0.07002947384785663,-193.0508341353351,-41.1773306225397,2484.3031710903956,-0.31487700842145405,12,0.9971131028853857,0.014192651259805626
681,gu_koenker_npmle|none|policy_knockout_backfill|ttr72.0_pb0.3-0.7_act0_trl20_hl0.0|churn0.75,-4651.970019248042,66161,2756.7083333333335,-0.07031287343371537,-193.8320841353351,-41.34396957902464,2485.198593030316,-0.3162790415646108,12,0.9971131028853857,0.014192651259805626
682,gu_koenker_npmle|none|policy_hybrid_displacement|ttr72.0_pb0.3-0.7_act0_trl20_hl0.0|churn0.0,-4774.615357397301,67618,2817.4166666666665,-0.07061160278915822,-198.94230655822085,-41.51962244002503,2598.8264083967865,-0.2995045851620865,13,0.9959330355822414,0.01682983820876098
683,gu_koenker_npmle|none|policy_hybrid_displacement|ttr72.0_pb0.3-0.7_act0_trl20_hl0.0|churn0.75,-4799.365357397301,67618,2817.4166666666665,-0.07097762958675649,-199.97355655822085,-41.734846197012814,2599.4433496268084,-0.3012290617295438,13,0.9959330355822414,0.01682983820876098
684,eb_shrinkage_skill|none|policy_knockout_backfill|ttr48.0_pb0.15-0.85_act0_trl20_hl0.0|churn0.0,-3178.056302208691,43924,1830.1666666666667,-0.0723535265961363,-132.4190125920288,-42.54387363852814,2529.600880038158,-0.1796699658766996,12,0.9973135415718059,0.014616155177124123
